"ID","context_id","context_title","context_length","context","question","answer","start position","question type"
"246","31","Kebangkitan Bangsa Arab (2)","1979","Seperti yang sudah disinggung pada pembahasan sebelumnya, bahwa bangsa Arab terdiri dari beberapa klan atau kabilah, Dimana antara satu kabilah dengan kabilah lain saling bermusuhan. Bangsa Arab memiliki watak yang keras dan susah untuk diatur. Selain itu, nampaknya faktor geografis juga turut memengaruhi bangsa Arab yang hidup dalam kejumudan. Seperti diketahui dalam literatur sejarah, bahwa Jazirah Arab—tempat bangsa Arab tinggal merupakan tanah yang tandus dan gersang. Keadaan seperti itu memaksa bangsa Arab untuk hidup kasar dan keras. Ali (1968) mengungkapkan enam hal yang perlu diperhatikan dalam melihat konteks sejarah bangsa Arab. Pertama, penyebab minimnya angin sejuk di Jazirah Arab. Kedua, tidak adanya asosiasi peradaban dan pemerintahan yang berkembang menjadi asosiasi yang besar. Ketiga, besarnya dominasi karakter Badui pada penduduk Jazirah Arab. Keempat, semangat individualisme yang tinggi pada pribadi penduduknya. Kelima, adanya permusuhan antara kabilah satu dengan kabilah lainnya. Keenam ketidakmauan penduduknya untuk memilih bidang pertanian dan kerajinan. Jika dianalisis, keenam komponen tersebut merupakan faktor yang menyebabkan bangsa Arab tidak bisa berkembang dengan peradabannya sendiri. Dalam hal ini, bangsa Arab memerlukan dukungan kuat dari pihak luar untuk membangun dan mengembangkan pemerintahannya. Bangsa Arab membutuhkan teknologi untuk mengolah sumber daya alamnya yang tandus dan gersang. Mereka membutuhkan tanah yang subur dengan berbagai tumbuh-tumbuhan dan buah-buahan. Namun hal itu tidak bisa mereka realisasikan sendiri, melainkan harus dengan bantuan dari bangsa lain yang lebih maju peradabannya, seperti Romawi dan Persia. Faktor geografis nampaknya menjadi salah satu kendala bangsa Arab untuk maju. Namun sebenarnya, tidak semua tanah yang berada di Jazirah Arab itu tandus, ada sebagian tanah yang subur dan melimpah sumber airnya, seperti di kawasan lembah al-Ramah yang berada di wilayah dataran tinggi Najd.","Pada masa peradaban yang tidak berkembang di bangsa Arab, karakter dari kaum apa yang mendominasi?","Badui","839","who"
"247","31","Kebangkitan Bangsa Arab (2)","1979","Seperti yang sudah disinggung pada pembahasan sebelumnya, bahwa bangsa Arab terdiri dari beberapa klan atau kabilah, Dimana antara satu kabilah dengan kabilah lain saling bermusuhan. Bangsa Arab memiliki watak yang keras dan susah untuk diatur. Selain itu, nampaknya faktor geografis juga turut memengaruhi bangsa Arab yang hidup dalam kejumudan. Seperti diketahui dalam literatur sejarah, bahwa Jazirah Arab—tempat bangsa Arab tinggal merupakan tanah yang tandus dan gersang. Keadaan seperti itu memaksa bangsa Arab untuk hidup kasar dan keras. Ali (1968) mengungkapkan enam hal yang perlu diperhatikan dalam melihat konteks sejarah bangsa Arab. Pertama, penyebab minimnya angin sejuk di Jazirah Arab. Kedua, tidak adanya asosiasi peradaban dan pemerintahan yang berkembang menjadi asosiasi yang besar. Ketiga, besarnya dominasi karakter Badui pada penduduk Jazirah Arab. Keempat, semangat individualisme yang tinggi pada pribadi penduduknya. Kelima, adanya permusuhan antara kabilah satu dengan kabilah lainnya. Keenam ketidakmauan penduduknya untuk memilih bidang pertanian dan kerajinan. Jika dianalisis, keenam komponen tersebut merupakan faktor yang menyebabkan bangsa Arab tidak bisa berkembang dengan peradabannya sendiri. Dalam hal ini, bangsa Arab memerlukan dukungan kuat dari pihak luar untuk membangun dan mengembangkan pemerintahannya. Bangsa Arab membutuhkan teknologi untuk mengolah sumber daya alamnya yang tandus dan gersang. Mereka membutuhkan tanah yang subur dengan berbagai tumbuh-tumbuhan dan buah-buahan. Namun hal itu tidak bisa mereka realisasikan sendiri, melainkan harus dengan bantuan dari bangsa lain yang lebih maju peradabannya, seperti Romawi dan Persia. Faktor geografis nampaknya menjadi salah satu kendala bangsa Arab untuk maju. Namun sebenarnya, tidak semua tanah yang berada di Jazirah Arab itu tandus, ada sebagian tanah yang subur dan melimpah sumber airnya, seperti di kawasan lembah al-Ramah yang berada di wilayah dataran tinggi Najd.","Apa saja kawasan di Jazirah Arab yang tidak tandus dan subur?","lembah al-Ramah","1919","what"
"248","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Siapakah keluarga teladan umat?","Keluarga Yasir","0","who"
"249","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Siapa saja anggota keluarga Yasir?","Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir)","36","who"
"250","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Bagaimana reaksi keluarga Yasir ketika disiksa dan diancam oleh berbagai pihak?","tetap teguh dalam keislamannya","1296","what"
"251","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Siapakah yang mengetahui bahwa keluarga Yasir masuk Islam?","keluarga Bani Makhzum","269","who"
"252","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Apa yang dilakukan majikan keluarga Yasir setelah mengetahui keluarga Yasir masuk Islam?","menimpakan berbagai siksaan amat pedih","346","what"
"253","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Apa yang dipaksakan majikan keluarga Yasir lakukan terhadap keluarga Yasir?","keluar dari Islam","441","what"
"254","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Siapakah yang memberikan dukungan ketika keluarga Yasir menerima siksaan?","Rasulullah Saw","746","who"
"255","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Apa yang dijanjikan oleh Rasulullah kepada keluarga Yasir?","surga","1046","what"
"256","32","Pendidikan Karakter - Ketulusan hati atau kejujuran (honesty) (1)","1575","Keluarga Yasir adalah teladan umat. Yasir, Sumayah (istri Yasir) dan Ammar (anak Yasir) memiliki andil cukup besar bagi perjalanan dakwah Islam. Mereka telah mendapat siksaan, yang menurut ukuran manusia amatlah mustahil untuk tetap istiqamah, yaitu ketika majikannya (keluarga Bani Makhzum) mengetahui bahwa keluarga Yasir masuk Islam, kemudian menimpakan berbagai siksaan amat pedih kepada keluarga tersebut. Dipaksanya keluarga itu untuk keluar dari Islam, dan kembali kepada agama berhala yang penuh kekufuran. Suatu hari, di saat matahari padang pasir tengah membara, di sebuah lapangan terbuka di kawasan kota Mekkah, satu keluarga itu tengah menerima siksaan tidak terperikan. Berhari-hari lamanya siksaan itu telah mereka derita. Tatkala Rasulullah Saw berlalu dari hadapan keluarga itu, tiba-tiba terdengarlah rintihan Yasir dalam keadaan terbelenggu kedua tangan dan kakinya, ""Adakah derita ini sepanjang masa?"" Segera Rasulullah menengadah ke langit seraya berseru, ""Wahai keluarga Yasir, bersabarlah. Bergembiralah kamu. Sesungguhnya surga telah dipersiapkan sebagai tempat kembali keluargamu."" Mendengar seruan Rasulullah tersebut, keluarga Yasir menjadi tenteram jiwanya dan menjadi tabah dalam menghadapi ujian. Walaupun keluarga mereka mendapat ancaman dari berbagai pihak mereka tetap teguh dalam keislamannya. Abu Jahal menjadi salah satu orang yang sangat gencar menekan keluarga Yasir. Dia mengancam keluarga itu untuk memilih antara mati akibat keislamannya atau kembali hidup tentram dengan syarat meninggalkan agama Islam dan kembali menyembah berhala.","Siapa yang menjadi salah satu orang yang sangat gencar menekan keluarga Yasir?","Abu Jahal","1328","who"
